t,x,th1,th2,xd,th1d,th2d,u,KE,PE,E_total
1.24,0.5370272695511686,3.4615333772086534,0.5342859244651131,-1.1895577499646934,-2.2255161288905234,-0.26932379868319967,0.0,2.746157091252673,-14.370975175668244,-11.62481808441557
1.245,0.5310341505360056,3.45034984217476,0.5327031855967208,-1.2076192388256863,-2.2477296923747967,-0.3644812351624716,0.0,2.802909437491728,-14.427727521569185,-11.624818084077457
1.25,0.5249518115998764,3.43905779644069,0.5306340675576234,-1.225240068548637,-2.268913613116733,-0.4638644401851711,0.0,2.85857866014128,-14.483396743823734,-11.624818083682454
1.2550000000000001,0.5187825410538984,3.427662489886553,0.5280576200908358,-1.2423861866607064,-2.2890272924165025,-0.5673993041653902,0.0,2.9130811102994016,-14.53789919352947,-11.624818083230068
1.26,0.5125287980364911,3.4161693741310732,0.5249533043121758,-1.2590233411790575,-2.3080306820381735,-0.6749952498575618,0.0,2.966333739950281,-14.591151822671064,-11.624818082720783
1.2650000000000001,0.506193213103222,3.40458409902985,0.5213010771020312,-1.2751172458001727,-2.3258845882751995,-0.7865444138270969,0.0,3.018254300964088,-14.64307238312032,-11.624818082156231
1.27,0.4997785879597421,3.3929125075897066,0.5170814795405266,-1.290633757330888,-2.342551001245378,-0.9019208489352316,0.0,3.068761549427027,-14.69357963096629,-11.624818081539264
1.2750000000000001,0.4932878942790083,3.381160629176565,0.5122757292606643,-1.3055390643489673,-2.357993447875121,-1.020979756106066,0.0,3.1177754541616984,-14.742593535035763,-11.624818080874064
1.28,0.48672427154980685,3.369334670903612,0.506865816550753,-1.3197998857765258,-2.3721773663744616,-1.1435567544184824,0.0,3.165217408177652,-14.790035488343852,-11.6248180801662
1.285,0.48009102391094993,3.357441007099263,0.5008346039901977,-1.3333836777413561,-2.3850704992978558,-1.2694671993848476,0.0,3.2110104416889502,-14.835828521111612,-11.624818079422662
1.29,0.4733916159344007,3.345486166770799,0.49416592935123727,-1.3462588467983216,-2.396643301541932,-1.3985055601626626,0.0,3.2550794352550554,-14.879897513906915,-11.62481807865186
1.295,0.4666296673309498,3.3334768189997166,0.4868447114430886,-1.3583949672954188,-2.406869358862416,-1.530444867421174,0.0,3.2973513315486187,-14.922169409412179,-11.62481807786356
1.3,0.4598089465638111,3.321419756228857,0.47885705851365906,-1.369763000407396,-2.4157258117131026,-1.6650362446842282,0.0,3.337755344233244,-14.962573421302043,-11.624818077068799
1.305,0.45293336336846984,3.30932187542932,0.47019037875680925,-1.3803355121345053,-2.423193778436349,-1.802008537228149,0.0,3.376223162450575,-15.001041238730302,-11.624818076279727
1.31,0.4460069601910971,3.2971901571668933,0.4608334923992171,-1.3900868873851,-2.4292587710850726,-1.9410680540636447,0.0,3.4126891494716673,-15.037507224981063,-11.624818075509395
1.315,0.4390339025725846,3.2850316426231267,0.4507767447591664,-1.3989935371373672,-2.4339110964499313,-2.081898440202641,0.0,3.447090534164399,-15.071908608935928,-11.624818074771529
1.32,0.4320184685204563,3.272853408664947,0.4400121195789024,-1.4070340956148237,-2.4371462342228476,-2.224160698320935,0.0,3.479367594066707,-15.10418566814691,-11.624818074080203
1.325,0.4249650369262504,3.2606625410984806,0.4285333518313773,-1.4141896044174138,-2.43896518367104,-2.3674933810709047,0.0,3.5094638290321676,-15.134281902481678,-11.62481807344951
1.33,0.4178780751010932,3.2484661062870646,0.41633603909015526,-1.4204436806276628,-2.439374769747524,-2.511512977638612,0.0,3.5373261246260235,-15.162144197519225,-11.624818072893202
1.335,0.4107621255167469,3.2362711213596254,0.4034177504271571,-1.4257826660589639,-2.4383878992495807,-2.655814520596723,0.0,3.562904904688949,-15.187722977113204,-11.624818072424254
1.34,0.40362179185306923,3.2240845232830218,0.38977813166652564,-1.4301957550273674,-2.436023757483342,-2.799972441543345,0.0,3.5861542727435705,-15.210972344798074,-11.624818072054504
1.345,0.39646172446525446,3.2119131371196383,0.3754190056747526,-1.4336750983030517,-2.432307935930486,-2.943541706235647,0.0,3.6070321421835274,-15.231850213977747,-11.62481807179422
1.35,0.3892866053951438,3.1997636438384838,0.3603444662090814,-1.4362158812244825,-2.427272481675737,-3.086059261649398,0.0,3.6255003554426093,-15.250318427094346,-11.624818071651736
1.355,0.38210113306007476,3.187642548093062,0.344560963681428,-1.4378163743268657,-2.4209558598783794,-3.2270458282668035,0.0,3.641524792577508,-15.266342864210607,-11.624818071633099
1.36,0.374910006759991,3.1755561464209325,0.32807738102893996,-1.4384779552358078,-2.4134028213976197,-3.366008070486798,0.0,3.655075469895225,-15.279893541637021,-11.624818071741796
1.365,0.36771791114873964,3.163510496356557,0.31090509772243674,-1.4382051009961898,-2.4046641688520545,-3.5024411758767355,0.0,3.6661266293997112,-15.290944701378228,-11.624818071978517
1.37,0.36052950081856133,3.1515113869789046,0.2930580398004732,-1.437005350435409,-2.394796415948515,-3.635831869523819,0.0,3.6746568199063034,-15.299474892247328,-11.624818072341025
1.375,0.3533493851477039,3.1395643114363625,0.2745527137023445,-1.4348892365917072,-2.3838613368903294,-3.76566188249232,0.0,3.680648970664766,-15.3054670434889,-11.624818072824134
1.3800000000000001,0.34618211355986284,3.127674442001577,0.2554082216031032,-1.4318701896674222,-2.371925405093083,-3.891411882913645,0.0,3.68409045823328,-15.308908531653008,-11.624818073419728
1.385,0.3390321613407875,3.115846608205747,0.23564625594451605,-1.4279644113918661,-2.35905912330142,-4.01256586423971,0.0,3.6849731671527586,-15.309791241269728,-11.62481807411697
1.3900000000000001,0.33190391615191556,3.104085278583354,0.21529107092572078,-1.4231907221001228,-2.3453362504889452,-4.12861596761132,0.0,3.6832935446862916,-15.308111619588821,-11.62481807490253
1.395,0.3248016653733118,3.0923945465224207,0.1943694288835842,-1.417570382255321,-2.33083293457306,-4.239067694377562,0.0,3.6790526495220526,-15.303870725283016,-11.624818075760963
1.4000000000000001,0.3177295843984925,3.0807781206605376,0.172910519770709,-1.4111268905663694,-2.315626763880148,-4.343445441176583,0.0,3.672256193907641,-15.297074270582797,-11.624818076675156
1.405,0.31069172599188355,3.0692393201922323,0.1509458523397777,-1.4038857612828974,-2.299795754296059,-4.441298264708007,0.0,3.6629145782149912,-15.287732655841804,-11.624818077626813
1.41,0.3036920108056677,3.05778107535876,0.12850911617118227,-1.395874283682956,-2.283417292923719,-4.53220575788102,0.0,3.651042916459865,-15.275860995056888,-11.624818078597023
1.415,0.29673421913661835,3.0464059332782703,0.1056360143329674,-1.3871212672001532,-2.2665670625915815,-4.615783895279541,0.0,3.6366610508561923,-15.261479130423012,-11.62481807956682
1.42,0.2898219839852353,3.035116069145073,0.0823640672242314,-1.3776567760516463,-2.249317974431758,-4.691690685980677,0.0,3.61979355311248,-15.244611633630232,-11.624818080517752
1.425,0.2829587854592274,3.023913302685335,0.058732389000549,-1.3675118576056027,-2.231739137686989,-4.759631457910044,0.0,3.600469709914579,-15.225287791346998,-11.62481808143242
1.43,0.27614794654138103,3.012799119608331,0.03478143887717228,-1.356718269038362,-2.2138948966460474,-4.819363592176751,0.0,3.5787234899202467,-15.20354157221523,-11.624818082294983
1.435,0.2693926302185197,3.0017746976439517,0.010552750507844107,-1.345308207044999,-2.195843963939349,-4.870700529839531,0.0,3.55459348964232,-15.179411572733894,-11.624818083091574
1.44,0.2626958379441782,2.9908409366158217,-0.013911356507445311,-1.3333140454485746,-2.1776386772313727,-4.913514888269916,0.0,3.5281228558327964,-15.152940939643468,-11.624818083810672
1.445,0.2560604093835137,2.9799984918729217,-0.038568078177613555,-1.320768085472856,-2.1593244026212535,-4.947740549764988,0.0,3.4993591823996013,-15.124177266842949,-11.624818084443348
1.45,0.24948902336573656,2.9692478102983078,-0.06337443532820813,-1.307702323178871,-2.1409391029368687,-4.973373620379721,0.0,3.468354380475752,-15.093172465459212,-11.62481808498346
1.455,0.24298419994790393,2.9585891680378675,-0.08828758464646244,-1.2941482381083214,-2.122513082842312,-4.9904722001547235,0.0,3.4351645209862802,-15.059982606413975,-11.624818085427695
1.46,0.2365483034752382,2.948022709049791,-0.1132651255736202,-1.280136606533763,-2.1040689156506422,-4.999154954207133,0.0,3.3998496498788437,-15.024667735654402,-11.624818085775559
1.465,0.230183546508085,2.9375484835692807,-0.1382653971268111,-1.2656973419108273,-2.0856215494016905,-4.999598524137204,0.0,3.362473577047423,-14.987291663076663,-11.62481808602924
1.47,0.22389199447492308,2.927166485613267,-0.163247759051703,-1.2508593642020853,-2.0671785826233413,-4.992033867255045,0.0,3.3231036408289167,-14.947921727022303,-11.624818086193386
1.475,0.2176755709049582,2.916876688714344,-0.18817285225422808,-1.235650498748402,-2.048740693723388,-4.976741653790936,0.0,3.2818104507354207,-14.906628537010214,-11.624818086274793
1.48,0.2115360630929679,2.9066790791674046,-0.21300283420032579,-1.220097404362132,-2.0303022025721296,-4.954046886599914,0.0,3.2386676117523336,-14.86348569803436,-11.624818086282026
1.485,0.20547512805309648,2.8965736861902633,-0.23770158585970885,-1.204225529368462,-2.0118517388415715,-4.92431293182637,0.0,3.1937514340467033,-14.81856952027169,-11.624818086224987
1.49,0.19949429862682028,2.8865606085334545,-0.2622348877480771,-1.1880590934824073,-1.993372989241982,-4.887935161492185,0.0,3.1471406322675044,-14.77195871838197,-11.624818086114466
1.495,0.19359498962265015,2.8766400372164025,-0.2865705636342337,-1.1716210927242705,-1.9748454949767191,-4.845334410001419,0.0,3.098916018770261,-14.723734104731918,-11.624818085961657
1.5,0.18777850388045456,2.8668122742094213,-0.3106785914688683,-1.1549333240759065,-1.9562454714264548,-4.796950437064569,0.0,3.0491601950675253,-14.673978280845244,-11.624818085777719
1.5050000000000001,0.18204603817061538,2.857077747016443,-0.334531182011771,-1.138016426277583,-1.9375466240706196,-4.743235571246122,0.0,2.9979572456111363,-14.622775331184496,-11.62481808557336
1.51,0.17639868885657548,2.847437019236136,-0.35810282644526115,-1.120889933058099,-1.918720937677972,-4.684648683438695,0.0,2.9453924376783434,-14.570210523036845,-11.624818085358502
1.5150000000000001,0.1708374572677644,2.8378907972848193,-0.3813703149366684,-1.1035723351626596,-1.899739419531272,-4.621649610489317,0.0,2.891551930694124,-14.516370015836106,-11.624818085141982
1.52,0.16536325474756283,2.8284399335505337,-0.4043127286369261,-1.0860811477665993,-1.880572781570358,-4.554694118327002,0.0,2.836522497811101,-14.46134058274247,-11.624818084931368
1.5250000000000001,0.15997690735721432,2.819085426312694,-0.4269114079721788,-1.068432980204561,-1.8611920505455122,-4.484229463389438,0.0,2.7803912620207267,-14.405209346753585,-11.624818084732858
1.53,0.15467916023091388,2.809828416806041,-0.44914990030689556,-1.0506436053675041,-1.8415690993168283,-4.410690582646781,0.0,2.7232454485155255,-14.348063533066728,-11.624818084551203
1.5350000000000001,0.14947068158938276,2.8006701838325605,-0.4710138901439225,-1.0327280265881116,-1.82167709612129,-4.334496917329891,0.0,2.6651721544885234,-14.2899902388783,-11.624818084389776
1.54,0.14435206642893164,2.7916121363326942,-0.4924911149978885,-1.0147005403163925,-1.801490871825338,-4.256049854369251,0.0,2.6062581370627846,-14.231076221313423,-11.624818084250638
1.545,0.1393238399103279,2.782655804320269,-0.513571269954877,-0.9965747933545033,-1.78098720781355,-4.175730752882962,0.0,2.5465896196051574,-14.171407703739828,-11.62481808413467
1.55,0.13438646047683755,2.773802828566949,-0.5342459037355363,-0.9783638338522025,-1.7601450492116752,-4.093899510796985,0.0,2.4862521163026514,-14.111070200344393,-11.624818084041742
1.555,0.12954032273382532,2.7650549493945964,-0.5545083088322481,-0.9600801556474985,-1.7389456496233389,-4.010893618541999,0.0,2.4253302745704524,-14.050148358541335,-11.624818083970883
1.56,0.1247857601235351,2.756413994900417,-0.5743534080130372,-0.941735735862489,-1.7173726545225023,-3.9270276422668142,0.0,2.3639077346166992,-13.988725818537164,-11.624818083920465
1.565,0.12012304742843598,2.7478818689026125,-0.5937776391923252,-0.9233420659288046,-1.6954121309550945,-3.842593077553029,0.0,2.3020670053069754,-13.926885089195345,-11.62481808388837
1.57,0.11555240313511263,2.7394605388555058,-0.6127788403751054,-0.9049101764212638,-1.6730525513393264,-3.757858515589628,0.0,2.239889355344939,-13.864707439217103,-11.624818083872164
1.575,0.11107399168839328,2.731152023944455,-0.6313561360972709,-0.8864506562261769,-1.6502847389930522,-3.673070066566514,0.0,2.1774547187074766,-13.802272802576711,-11.624818083869235
1.58,0.10668792566251382,2.7229583835336215,-0.649509826518383,-0.8679736666680864,-1.627101782632431,-3.5884519891226367,0.0,2.114841613235239,-13.739659697112167,-11.624818083876928
1.585,0.10239426787284599,2.7148817061047152,-0.6672412800792967,-0.8494889512726471,-1.6034989265460493,-3.504207479561234,0.0,2.0521270712750574,-13.676945155167694,-11.624818083892636
1.59,0.09819303344827082,2.7069240987929053,-0.6845528304187297,-0.8310058418613089,-1.5794734425101986,-3.420519579828708,0.0,1.989386581291802,-13.61420466520568,-11.624818083913878
1.595,0.09408419188081654,2.6990876775974533,-0.7014476780513105,-0.8125332616628489,-1.5550244888216953,-3.3375521686352756,0.0,1.926694039407609,-13.551512123345997,-11.624818083938388
1.6,0.09006766906582753,2.691374558319505,-0.7179297971447473,-0.7940797260944972,-1.530152961122032,-3.2554510053430263,0.0,1.8641217098802247,-13.488939793844338,-11.624818083964113
1.605,0.08614334934278181,2.6837868482578404,-0.73400384759441,-0.7756533418175835,-1.5048613389991563,-3.174344801197244,0.0,1.8017401935945294,-13.42655827758381,-11.62481808398928
1.61,0.08231107754399161,2.6763266386750937,-0.7496750924780491,-0.7572618046146244,-1.4791535317010995,-3.0943462970243263,0.0,1.739618403708592,-13.364436487720969,-11.624818084012377
1.615,0.07857066105584452,2.6689959980318196,-0.7649493208794054,-0.7389123965709992,-1.4530347256925238,-3.015553330605231,0.0,1.6778235476644756,-13.302641631696638,-11.624818084032162
1.62,0.07492187189499193,2.661796965973511,-0.7798327759947131,-0.7206119829784096,-1.4265112362390502,-2.9380498805339217,0.0,1.616421114842364,-13.241239198890028,-11.624818084047664
1.625,0.07136444879996945,2.6547315480459934,-0.7943320883781411,-0.7023670093119564,-1.399590364718622,-2.8619070764888725,0.0,1.555474869202543,-13.180292953260695,-11.624818084058152
1.6300000000000001,0.06789809933713306,2.6478017111072103,-0.8084542141386858,-0.6841834985699556,-1.3722802629346136,-2.7871841685039587,0.0,1.4950468463223867,-13.119864930385514,-11.624818084063127
1.635,0.06452250201849752,2.6410093793979734,-0.8222063778697128,-0.6660670492070282,-1.3445898053399974,-2.713929450056545,0.0,1.4351973542938445,-13.060015438356135,-11.62481808406229
1.6400000000000001,0.061237308428047005,2.6343564312305108,-0.8355960200711947,-0.6480228338374765,-1.316528469772168,-2.642181131635639,0.0,1.3759849780007531,-13.000803062056276,-11.624818084055523
1.645,0.05804214535232508,2.627844696251305,-0.8486307488118975,-0.6300555988380439,-1.2881062270395036,-2.5719681629550273,0.0,1.3174665863444055,-12.942284670387266,-11.624818084042861
1.6500000000000001,0.05493661691057322,2.621475953233564,-0.8613182953727156,-0.6121696649370654,-1.2593334394884474,-2.503311003178979,0.0,1.2596973420302255,-12.88451542605468,-11.624818084024454
1.655,0.05192030667934517,2.6152519283544606,-0.873666473611654,-0.594368928840724,-1.230220768508615,-2.4362223394733404,0.0,1.2027307135683856,-12.82754879756897,-11.624818084000584
1.6600000000000001,0.04899277980634998,2.6091742939128535,-0.8856831427944203,-0.5766568659164152,-1.2007790907980795,-2.370707754921753,0.0,1.1466184891769977,-12.771436573148591,-11.624818083971594
1.665,0.04615358510824226,2.6032446674443444,-0.8973761736412212,-0.5590365339277624,-1.1710194231066586,-2.3067663473907825,0.0,1.0914107923083112,-12.716228876246207,-11.624818083937896
1.67,0.04340225714715886,2.5974646111921667,-0.9087534173493101,-0.5415105777951962,-1.1409528550971773,-2.24439130132058,0.0,1.037156098546813,-12.66197418244676,-11.624818083899948
1.675,0.040738318280974226,2.591835631894327,-0.9198226773614411,-0.5240812353397454,-1.1105904899091683,-2.1835704146869546,0.0,0.9839012536531637,-12.608719337511404,-11.62481808385824
1.68,0.03816128068249071,2.5863591808496116,-0.9305916836620696,-0.5067503439553108,-1.0799433919725674,-2.1242865835503295,0.0,0.9316914925503497,-12.556509576363618,-11.624818083813269
1.685,0.03567064832307758,2.58103665422738,-0.9410680693954775,-0.48951934814571824,-1.049022541597372,-2.0665182466973198,0.0,0.8805704590680818,-12.505388542833629,-11.624818083765547
1.69,0.03326591891660724,2.5758693935884818,-0.9512593496126172,-0.4723893078568097,-1.0178387958560882,-2.0102397929087865,0.0,0.8305802262792188,-12.45539830999479,-11.62481808371557
1.695,0.030946585819895654,2.570858686587032,-0.9611729019661099,-0.4553609075303001,-0.9864028552765848,-1.9554219333684604,0.0,0.7817613172774305,-12.406579400941261,-11.62481808366383
1.7,0.028712139886224654,2.566005767825188,-0.9708159491852765,-0.43843446580468576,-0.9547252358715961,-1.9020320416704175,0.0,0.7341527262594081,-12.358970809870206,-11.624818083610798
1.705,0.026562071268897442,2.5613118198353946,-0.9801955431751713,-0.421609945788782,-0.9228162460457447,-1.8500344638014592,0.0,0.6877919397872425,-12.312610023344151,-11.624818083556908
1.71,0.024495871172146855,2.556777974166826,-0.9893185505952309,-0.4048869658351555,-0.8906859679400815,-1.7993908003735959,0.0,0.6427149581177716,-12.26753304162036,-11.62481808350259
1.715,0.022513033547073173,2.5524053125548827,-0.9981916397842373,-0.3882648107435104,-0.8583442427964969,-1.7500601632686181,0.0,0.5989563164957001,-12.223774399943922,-11.624818083448222
1.72,0.020613056730629086,2.5481948681546407,-1.0068212689088145,-0.37174244332773804,-0.8258006599489104,-1.7019994087360777,0.0,0.5565491063162789,-12.181367189710443,-11.624818083394164
1.725,0.01879544502599039,2.544147626821052,-1.0152136752225673,-0.3553185162846191,-0.7930645490740378,-1.6551633488617812,0.0,0.5155249960715178,-12.140343079412256,-11.624818083340738
1.73,0.01705971022294944,2.540264528420454,-1.0233748653322499,-0.3389913843068972,-0.7601449753610965,-1.6095049431990622,0.0,0.4759142520012265,-12.100732335289466,-11.62481808328824
1.735,0.015405373057242227,2.5365464681595946,-1.0313106063759998,-0.322759116388462,-0.7270507372864806,-1.564975472231927,0.0,0.43774575837695906,-12.062563841613894,-11.624818083236935
1.74,0.013831964607968488,2.532994297919874,-1.0390264180267197,-0.3066195082745584,-0.6937903667058111,-1.5215246942192904,0.0,0.4010470373530257,-12.02586512054008,-11.624818083187055
1.745,0.01233902763248646,2.529608827585887,-1.0465275652411428,-0.2905700950151706,-0.6603721310015008,-1.4791009868541534,0.0,0.36584426832432904,-11.990662351463136,-11.624818083138807
1.75,0.010926117838360205,2.5263908263585844,-1.0538190516820123,-0.2746081635849321,-0.6268040370488411,-1.4376514750615184,0.0,0.33216230673593117,-11.956980389828303,-11.624818083092372
1.7550000000000001,0.009592805092107855,2.523341024044507,-1.060905613747159,-0.25873076553801255,-0.5930938367874244,-1.3971221461546348,0.0,0.3000247022939746,-11.924842785341879,-11.624818083047904
1.76,0.008338674564644388,2.520460112313554,-1.0677917151451126,-0.24293472967138488,-0.5592490342073648,-1.3574579534711009,0.0,0.26945371653189376,-11.894271799537435,-11.624818083005541
1.7650000000000001,0.007163327813433574,2.517748745918634,-1.0744815419622546,-0.22721667467463771,-0.5252768935811738,-1.318602909518543,0.0,0.2404703396898764,-11.86528842265528,-11.624818082965403
1.77,0.00606638380146143,2.515207543871363,-1.0809789981714604,-0.2115730217490442,-0.49118444879226253,-1.280500169574043,0.0,0.21309430686922504,-11.837912389796807,-11.624818082927582
1.7750000000000001,0.005047479853219091,2.5128370905686483,-1.087287701536688,-0.19600000718291075,-0.4569785136298614,-1.2430921066020808,0.0,0.18734411342667556,-11.812162196318841,-11.624818082892165
1.78,0.0041062725479376035,2.5106379368656255,-1.093410979872117,-0.18049369487429806,-0.4226656929376852,-1.2063203782823115,0.0,0.1632370295769121,-11.788055112436142,-11.62481808285923
1.7850000000000001,0.003242438550352049,2.508610601090915,-1.099351867618222,-0.16504998879602611,-0.3882523945199514,-1.1701259868708056,0.0,0.14078911417445994,-11.76560719700328,-11.62481808282882
1.79,0.002455675379288799,2.5067555700006334,-1.1051131027006245,-0.14966464540144903,-0.3537448417234268,-1.134449332556161,0.0,0.12001522764885841,-11.744833310449865,-11.624818082801006
1.795,0.0017457021143688482,2.5050732996679455,-1.1106971236407357,-0.13433328597281455,-0.3191490866280766,-1.0992302609148936,0.0,0.10092904406961978,-11.72574712684544,-11.62481808277582
1.8,0.0011122600411032698,2.5035642163052567,-1.1161060668900826,-0.11905140891711757,-0.284471023791679,-1.0644081050184402,0.0,0.08354306231979436,-11.708361145073102,-11.624818082753308
1.805,0.0005551132346250413,2.5022287170163913,-1.1213417643628607,-0.10381440201722344,-0.2497164045054997,-1.029921722696685,0.0,0.06786861635930919,-11.692686699092816,-11.624818082733507
1.81,7.404908225587791e-05,2.501067170476282,-1.126405741143666,-0.08861755464868618,-0.21489085152885876,-0.9957095294198718,0.0,0.053915884561286376,-11.678733967277728,-11.624818082716441
1.815,-0.00033112125495158705,2.50007991753584,-1.1312992133495716,-0.07345606997512875,-0.17999987428021758,-0.9617095272218307,0.0,0.041693898106588634,-11.666511980808753,-11.624818082702165
1.82,-0.0006605624416259723,2.499267271749756,-1.1360230861277376,-0.05832507713729787,-0.14504888447132838,-0.9278593300523821,0.0,0.03121054842379145,-11.656028631114493,-11.624818082690702
1.825,-0.0009144146284541459,2.4986295198250366,-1.1405779517716057,-0.043219643452962704,-0.1100432121790699,-0.89409618591534,0.0,0.022472593663572127,-11.647290676345666,-11.624818082682093
1.83,-0.0010927931736241445,2.498166921988084,-1.1449640879404361,-0.02813478664670625,-0.07498812235689227,-0.8603569961205181,0.0,0.015485664198310545,-11.640303746874693,-11.624818082676383
1.835,-0.0011957884255346873,2.497879712268105,-1.149181455968528,-0.013065487130363923,-0.03988883179435324,-0.8265783319533425,0.0,0.010254267139492512,-11.635072349813107,-11.624818082673615
1.84,-0.001223465567079655,2.4977680986945714,-1.1532296992519229,0.001993299643595155,-0.004750526539086294,-0.7926964490439156,0.0,0.006781789867112309,-11.631599872540955,-11.624818082673842
1.845,-0.0011758645219308835,2.4978322634063743,-1.1571081417017526,0.017046630732071487,0.03042162019927036,-0.7586472996984995,0.0,0.005070502567114943,-11.629888585244238,-11.624818082677123
1.85,-0.0010529999233641048,2.498072362670207,-1.1608157862546693,0.03209956312983427,0.06562242963910925,-0.7243665434402561,0.0,0.0051215597745351005,-11.62993964245805,-11.624818082683515
1.855,-0.0008548611463000009,2.4984885268055725,-1.1643513134319898,0.04715714105057389,0.10084669848285868,-0.6897895559925653,0.0,0.006935000921764356,-11.631753083614855,-11.624818082693091
1.86,-0.0005814124033643495,2.499080860013675,-1.1677130799403288,0.062224383033677944,0.13608917940765497,-0.6548514369272539,0.0,0.010509749893206077,-11.635327832599126,-11.62481808270592
1.865,-0.00023259290590724082,2.4998494401072775,-1.1708991173075813,0.07730626884918662,0.17134456095668169,-0.6194870161915021,0.0,0.015843613589332506,-11.640661696311422,-11.62481808272209
1.87,0.0001916829089395208,2.5007943181384436,-1.173907130549171,0.0924077261728511,0.20660744679509244,-0.5836308597210056,0.0,0.022933279505155113,-11.647751362246838,-11.624818082741683
1.875,0.0006915250839464111,2.5019155179208945,-1.1767344968605045,0.10753361700288142,0.2418723342929763,-0.5472172743430915,0.0,0.03177431233009642,-11.65659239509489,-11.624818082764794
1.8800000000000001,0.0012670677788486808,2.5032130354435167,-1.1793782643325859,0.1226887237898458,0.27713359239701874,-0.5101803121719014,0.0,0.04236114957834047,-11.667179232369858,-11.624818082791517
1.885,0.001918468837281935,2.50468683817137,-1.1818351506887617,0.13787773525128943,0.3123854387523841,-0.4724537746984354,0.0,0.05468709626103774,-11.679505179082994,-11.624818082821957
1.8900000000000001,0.0026459092819440116,2.506336864230352,-1.1841015420415786,0.1531052318430032,0.3476219160369451,-0.43397121678121575,0.0,0.06874431861406727,-11.693562401470285,-11.624818082856217
1.895,0.0034495927361975157,2.508163021471485,-1.1861734916697861,0.1683756708595185,0.3828368674713571,-0.39466595074858907,0.0,0.08452383689761334,-11.709341919792013,-11.6248180828944
1.9000000000000001,0.004329744770192516,2.510165186410628,-1.1880467188165824,0.18369337113736628,0.4180239114706937,-0.3544710508312906,0.0,0.10201551728650848,-11.726833600223124,-11.624818082936615
1.905,0.005286612169459722,2.5123432030392263,-1.1897166075113221,0.19906249733595238,0.4531764154064916,-0.31331935815389933,0.0,0.12120806287320463,-11.746026145856167,-11.624818082982962
1.9100000000000001,0.006320462123802839,2.5146968815015955,-1.1911782054180793,0.21448704377260985,0.4882874684521972,-0.2711434865263018,0.0,0.1420890038082625,-11.766907086841805,-11.624818083033542
1.915,0.007431581334206744,2.517225996634094,-1.1924262227156965,0.22997081779053727,0.5233498534902593,-0.22787582929135913,0.0,0.16464468660659293,-11.789462769695042,-11.62481808308845
1.92,0.00862027503537809,2.5199302863614514,-1.1934550310152812,0.24551742264097173,0.5583560180655965,-0.18344856750275845,0.0,0.18886026265113642,-11.813678345798897,-11.62481808314776
1.925,0.009886865931449397,2.522809449945461,-1.194258662322523,0.26113023986413214,0.5932980443780133,-0.13779367972768775,0.0,0.21471967592939833,-11.83953775914095,-11.62481808321155
1.93,0.011231693042309589,2.5258631460812366,-1.1948308080537486,0.2768124111572631,0.6281676183154941,-0.09084295379267263,0.0,0.24220565004222117,-11.867023733322087,-11.624818083279866
1.935,0.012655110457976463,2.5290909908362607,-1.1951648181162722,0.2925668197225798,0.6629559975413427,-0.04252800081787871,0.0,0.27129967452831316,-11.896117757881061,-11.624818083352748
1.94,0.014157485998403302,2.532492555427553,-1.195253700065418,0.30839607109312656,0.6976539786610237,0.007219728084344339,0.0,0.3019819905524592,-11.926800073982655,-11.624818083430196
1.945,0.01573919977611661,2.5360673638324567,-1.1950901183525415,0.32430247344059704,0.7322518635095182,0.05846892203662338,0.0,0.33423157600990727,-11.95904965952209,-11.624818083512183
1.95,0.01740064265911915,2.5398148902287785,-1.1946663936805262,0.34028801737609476,0.7667394246172377,0.11128838710095598,0.0,0.3680261301042762,-11.99284421370293,-11.624818083598655
1.955,0.019142214631566686,2.54373455626036,-1.1939745024855795,0.3563543552627258,0.8011058699322837,0.16574701896890984,0.0,0.4033420574612414,-12.028160141150751,-11.62481808368951
1.96,0.020964323049843317,2.5478257281246086,-1.1930060765667263,0.37250278006789384,0.8353398068993517,0.22191377109824556,0.0,0.4401544518454017,-12.064972535629988,-11.624818083784586
1.965,0.022867380791824418,2.552087713479069,-1.1917524028872268,0.3887342037932966,0.8694292060211235,0.2798576177030933,0.0,0.47843707955297177,-12.10325516343665,-11.624818083883678
1.97,0.024851804297334093,2.556519758164824,-1.1902044235752547,0.40504913553198835,0.9033613640568645,0.3396475109451643,0.0,0.5181623625582148,-12.14298044654473,-11.624818083986515
1.975,0.026918011498082067,2.561121042745364,-1.1883527361546007,0.4214476592145582,0.9371228670454294,0.40135233160693873,0.0,0.5593013614968445,-12.184119445589598,-11.624818084092754
1.98,0.02906641963570972,2.5658906788605904,-1.1861875940399405,0.43792941112055883,0.9706995533763042,0.46504083245348626,0.0,0.6018237585748984,-12.22664184277686,-11.624818084201962
1.985,0.03129744296699394,2.5708277053968356,-1.1836989073353805,0.4544935572468751,1.0040764771729895,0.53078157340654,0.0,0.6456978404966236,-12.270515924810251,-11.624818084313628
1.99,0.033611490355758035,2.575931084475216,-1.1808762439795997,0.4711387706418079,1.0372378722982831,0.598642847561491,0.0,0.6908904815098289,-12.31570856593696,-11.624818084427131
1.995,0.03600896275162873,2.5811996972623032,-1.1777088312860131,0.4878632088323173,1.0701671173411802,0.6686925969737177,0.0,0.7373671266716784,-12.362185211213424,-11.624818084541745
